project,datetime_UTC,datetime_local,siteId,rType,appr1,appr2,appr3,appr4,rep,sublocation,Temp_EXO_C,ODOSat,ODO_mg_L,SpCond_uS_cm,Conductivity_uS_cm,FDOM_QSU_Raw,FDOM_QSU_Temp,FDOM_QSU_TempTurb,Turbidity_NTU,flag_Temp_EXO_C,flag_ODOSat,flag_ODO_mg_L,flag_SpCond_uS_cm,flag_Conductivity_uS_cm,flag_FDOM_QSU,flag_FDOM_QSU_Temp,flag_FDOM_QSU_TempTurb,flag_Turbidity_NTU
AIMS,2024-01-10 22:30:00,2024-01-10 15:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-10 22:45:00,2024-01-10 15:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-10 23:00:00,2024-01-10 16:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-10 23:15:00,2024-01-10 16:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-10 23:30:00,2024-01-10 16:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-10 23:45:00,2024-01-10 16:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 00:00:00,2024-01-10 17:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 00:15:00,2024-01-10 17:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 00:30:00,2024-01-10 17:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 00:45:00,2024-01-10 17:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 01:00:00,2024-01-10 18:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 01:15:00,2024-01-10 18:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 01:30:00,2024-01-10 18:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 01:45:00,2024-01-10 18:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 02:00:00,2024-01-10 19:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 02:15:00,2024-01-10 19:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 02:30:00,2024-01-10 19:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 02:45:00,2024-01-10 19:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 03:00:00,2024-01-10 20:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 03:15:00,2024-01-10 20:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 03:30:00,2024-01-10 20:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 03:45:00,2024-01-10 20:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 04:00:00,2024-01-10 21:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 04:15:00,2024-01-10 21:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 04:30:00,2024-01-10 21:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 04:45:00,2024-01-10 21:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 05:00:00,2024-01-10 22:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 05:15:00,2024-01-10 22:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 05:30:00,2024-01-10 22:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 05:45:00,2024-01-10 22:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 06:00:00,2024-01-10 23:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 06:15:00,2024-01-10 23:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 06:30:00,2024-01-10 23:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 06:45:00,2024-01-10 23:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 07:00:00,2024-01-11 00:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 07:15:00,2024-01-11 00:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 07:30:00,2024-01-11 00:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 07:45:00,2024-01-11 00:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 08:00:00,2024-01-11 01:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 08:15:00,2024-01-11 01:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 08:30:00,2024-01-11 01:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 08:45:00,2024-01-11 01:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 09:00:00,2024-01-11 02:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 09:15:00,2024-01-11 02:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 09:30:00,2024-01-11 02:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 09:45:00,2024-01-11 02:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 10:00:00,2024-01-11 03:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 10:15:00,2024-01-11 03:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 10:30:00,2024-01-11 03:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 10:45:00,2024-01-11 03:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 11:00:00,2024-01-11 04:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 11:15:00,2024-01-11 04:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 11:30:00,2024-01-11 04:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 11:45:00,2024-01-11 04:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 12:00:00,2024-01-11 05:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 12:15:00,2024-01-11 05:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 12:30:00,2024-01-11 05:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 12:45:00,2024-01-11 05:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 13:00:00,2024-01-11 06:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 13:15:00,2024-01-11 06:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 13:30:00,2024-01-11 06:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 13:45:00,2024-01-11 06:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 14:00:00,2024-01-11 07:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 14:15:00,2024-01-11 07:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 14:30:00,2024-01-11 07:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 14:45:00,2024-01-11 07:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 15:00:00,2024-01-11 08:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 15:15:00,2024-01-11 08:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 15:30:00,2024-01-11 08:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 15:45:00,2024-01-11 08:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 16:00:00,2024-01-11 09:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 16:15:00,2024-01-11 09:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 16:30:00,2024-01-11 09:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 16:45:00,2024-01-11 09:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 17:00:00,2024-01-11 10:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 17:15:00,2024-01-11 10:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 17:30:00,2024-01-11 10:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 17:45:00,2024-01-11 10:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 18:00:00,2024-01-11 11:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 18:15:00,2024-01-11 11:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 18:30:00,2024-01-11 11:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 18:45:00,2024-01-11 11:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 19:00:00,2024-01-11 12:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 19:15:00,2024-01-11 12:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 19:30:00,2024-01-11 12:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 19:45:00,2024-01-11 12:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 20:00:00,2024-01-11 13:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 20:15:00,2024-01-11 13:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 20:30:00,2024-01-11 13:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 20:45:00,2024-01-11 13:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 21:00:00,2024-01-11 14:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 21:15:00,2024-01-11 14:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 21:30:00,2024-01-11 14:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 21:45:00,2024-01-11 14:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 22:00:00,2024-01-11 15:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 22:15:00,2024-01-11 15:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 22:30:00,2024-01-11 15:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 22:45:00,2024-01-11 15:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 23:00:00,2024-01-11 16:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 23:15:00,2024-01-11 16:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 23:30:00,2024-01-11 16:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-11 23:45:00,2024-01-11 16:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 00:00:00,2024-01-11 17:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 00:15:00,2024-01-11 17:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 00:30:00,2024-01-11 17:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 00:45:00,2024-01-11 17:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 01:00:00,2024-01-11 18:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 01:15:00,2024-01-11 18:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 01:30:00,2024-01-11 18:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 01:45:00,2024-01-11 18:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 02:00:00,2024-01-11 19:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 02:15:00,2024-01-11 19:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 02:30:00,2024-01-11 19:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 02:45:00,2024-01-11 19:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 03:00:00,2024-01-11 20:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 03:15:00,2024-01-11 20:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 03:30:00,2024-01-11 20:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 03:45:00,2024-01-11 20:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 04:00:00,2024-01-11 21:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 04:15:00,2024-01-11 21:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 04:30:00,2024-01-11 21:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 04:45:00,2024-01-11 21:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 05:00:00,2024-01-11 22:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 05:15:00,2024-01-11 22:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 05:30:00,2024-01-11 22:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 05:45:00,2024-01-11 22:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 06:00:00,2024-01-11 23:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 06:15:00,2024-01-11 23:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 06:30:00,2024-01-11 23:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-01-12 06:45:00,2024-01-11 23:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
